name,release_date,price,developers,categories,genres,pct_pos_total,pct_pos_recent,num_reviews_total
World of Tanks Blitz,2016-11-09,0.0,['Wargaming Group Limited'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases']",Massively Multiplayer,78,70,147118
Block N Load,2015-04-30,0.0,"['Toadman Interactive', 'Artplant']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",Massively Multiplayer,78,71,15231
CRSED: Cuisine Royale,2018-06-15,0.0,"['Darkflow Software', 'Matter Team']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'In-App Purchases']",Massively Multiplayer,78,72,38530
Farlight 84,2023-09-21,0.0,['Farlight Games'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'In-App Purchases']",Massively Multiplayer,77,74,49765
DayZ,2018-12-13,49.99,['Bohemia Interactive'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled']",Massively Multiplayer,77,84,349922
Neverwinter,2013-12-05,0.0,['Cryptic Studios'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Includes level editor']",Massively Multiplayer,77,75,38385
World of Warships,2017-11-15,0.0,['Wargaming Group Limited'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']",Massively Multiplayer,77,71,144382
Real Pool 3D - Poolians,2018-01-04,0.0,['Poolians.com'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Stats']",Massively Multiplayer,77,72,16141
Deadside,2024-12-05,24.99,['Bad Pixel'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Family Sharing']",Massively Multiplayer,77,66,31846
Summoners War: Chronicles,2022-11-09,0.0,['Com2uS'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support']",Massively Multiplayer,77,48,11724
Strinova,2024-11-21,0.0,['iDreamSky'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Captions available', 'In-App Purchases']",Massively Multiplayer,76,75,23441
Caliber,2023-04-12,0.0,['1C Game Studios'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",Massively Multiplayer,76,70,20080
STALCRAFT: X,2022-12-09,0.0,['EXBO'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']",Massively Multiplayer,76,72,72802
Elite Dangerous,2015-04-02,19.99,['Frontier Developments'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'VR Supported', 'VR Support', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Tablet', 'Family Sharing']",Massively Multiplayer,76,82,75021
NARAKA: BLADEPOINT,2021-08-11,0.0,['24 Entertainment'],"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'HDR available']",Massively Multiplayer,75,69,275917
WAKFU,2014-09-18,0.0,['Ankama Studio'],"['Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Massively Multiplayer,75,78,10160
POLYGON,2020-03-06,0.0,['Redaster Studio'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'In-App Purchases']",Massively Multiplayer,75,74,34568
VRChat,2017-02-01,0.0,['VRChat Inc.'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'In-App Purchases']",Massively Multiplayer,75,74,235476
Crossout,2017-07-26,0.0,['Targem Games'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Tablet', 'Remote Play on TV']",Massively Multiplayer,75,71,63204
Black Desert,2017-05-24,0.99,['Pearl Abyss'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",Massively Multiplayer,75,67,58257
SCUM,2018-08-29,39.99,['Gamepires'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",Massively Multiplayer,75,75,87275
Bodycam,2024-06-07,33.32,['Reissad Studio'],"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Stats', 'Steam Leaderboards', 'Family Sharing']",Massively Multiplayer,75,78,29320
BLOCKADE,2019-05-21,0.0,['Novalink'],"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']",Massively Multiplayer,74,71,11444
RIFT,2011-03-01,0.0,['gamigo US Inc.'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases']",Massively Multiplayer,74,91,11184
1v1.LOL - Battle Royale Game,2023-06-18,0.0,['JustPlay.LOL'],"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Partial Controller Support']",Massively Multiplayer,74,75,12017
Notes of Soul,2019-01-17,29.99,['（Hong Kong）GKD Game Studio'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",Massively Multiplayer,73,-1,14310
Star Conflict,2013-02-27,0.0,['Star Gem Inc.'],"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'VR Support', 'Partial Controller Support']",Massively Multiplayer,73,65,14785
War Thunder,2013-08-15,0.0,['Gaijin Entertainment'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']",Massively Multiplayer,73,74,602369
PixARK,2019-05-31,19.99,['Snail Games USA'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",Massively Multiplayer,73,66,10137
EVE Online,2010-12-15,0.0,['CCP'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards']",Massively Multiplayer,73,64,35803
Freestyle 2: Street Basketball,2015-04-01,0.0,['JOYCITY'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'Partial Controller Support']",Massively Multiplayer,72,70,12604
Lost Ark,2022-02-11,0.0,['Smilegate RPG'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support']",Massively Multiplayer,71,61,201669
Soulworker,2021-05-12,0.0,['VALOFE'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud']",Massively Multiplayer,71,60,10572
MiSide,2024-12-10,14.99,['AIHASTO'],"['Single-player', 'Steam Achievements', 'Family Sharing']",RPG,98,97,90341
Stardew Valley,2016-02-26,14.99,['ConcernedApe'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']",RPG,98,98,733626
VPet-Simulator,2023-08-13,0.0,['LB Game'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",RPG,98,97,45250
Grimm's Hollow,2019-10-30,0.0,['ghosthunter'],"['Single-player', 'Partial Controller Support', 'Steam Cloud']",RPG,98,96,13724
Vampire Survivors,2022-10-20,4.99,['poncle'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']",RPG,98,96,234756
Touhou Mystia's Izakaya,2021-10-01,5.99,"['二色幽紫蝶', 'Re零同人社']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,98,98,23658
Hades,2020-09-17,24.99,['Supergiant Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,98,96,255511
Finding Paradise,2017-12-14,9.99,['Freebird Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,97,95,16436
Terraria,2011-05-16,9.99,['Re-Logic'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,97,96,1102434
Outcore: Desktop Adventure,2022-09-26,0.0,['Doctor Shinobi'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",RPG,97,95,14689
Slay the Princess — The Pristine Cut,2023-10-23,13.49,['Black Tabby Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,97,96,20842
Murders on the Yangtze River,2024-01-30,14.99,['OMEGAMES STUDIO'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",RPG,97,95,13245
Volcano Princess,2023-04-20,10.99,['养蛋人 Egg Hatcher'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",RPG,97,97,37456
ATLYSS,2024-11-22,9.99,['Kiseff'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Family Sharing']",RPG,97,94,12372
东北之夏,2023-01-09,0.0,['庄不纯工作室'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",RPG,97,97,12041
South Park™: The Stick of Truth™,2014-03-03,7.49,['Obsidian Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,97,97,54919
Eternal Senia,2015-06-18,0.0,['Sanctum Games'],['Single-player'],RPG,97,100,11936
Persona 4 Golden,2020-06-13,19.99,['ATLUS'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,97,96,64224
Fields of Mistria,2024-08-05,13.99,['NPC Studio'],"['Single-player', 'Full controller support', 'Family Sharing']",RPG,97,95,16096
OMORI,2020-12-25,19.99,"['OMOCAT, LLC']","['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",RPG,97,96,70413
Mount & Blade: Warband,2010-03-31,19.99,['TaleWorlds Entertainment'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Family Sharing']",RPG,97,97,130020
DAVE THE DIVER,2023-06-28,19.99,['MINTROCKET'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,97,96,112379
Black Myth: Wukong,2024-08-19,59.99,['Game Science'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,96,94,825621
Undertale,2015-09-15,9.99,['tobyfox'],"['Single-player', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",RPG,96,96,228187
Baldur's Gate 3,2023-08-03,59.99,['Larian Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",RPG,96,96,648637
God of War,2022-01-14,49.99,"['Santa Monica Studio', 'Jetpack Interactive']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",RPG,96,92,107989
Streets of Rogue,2019-07-12,19.99,['Matt Dabrowski'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",RPG,96,88,16184
Blade and Sorcery,2024-06-17,29.99,['WarpFrog'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']",RPG,96,92,53791
HuniePop,2015-01-19,9.99,['HuniePot'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",RPG,96,96,24007
The Coffin of Andy and Leyley,2023-10-13,11.99,['Kit9 Studio'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,96,96,24069
To the Moon,2012-09-07,9.99,['Freebird Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,96,95,62784
Castle Crashers®,2012-09-26,14.99,['The Behemoth'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",RPG,96,94,95195
Abiotic Factor,2024-05-02,24.99,['Deep Field Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']",RPG,96,96,20647
Mirror,2018-04-19,0.79,['KAGAMI WORKS'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",RPG,96,86,73742
Brotato,2023-06-23,2.99,['Blobfish'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",RPG,96,94,89284
The Hungry Lamb: Traveling in the Late Ming Dynasty,2024-04-22,6.99,['零创游戏(ZerocreationGame)'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",RPG,96,95,42020
Unheard - Voices of Crime,2019-03-28,6.99,['NEXT Studios'],"['Single-player', 'Steam Cloud', 'Family Sharing']",RPG,96,98,28483
Supraland,2019-04-05,5.99,['Supra Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,96,93,10159
Tabletop Simulator,2015-06-05,19.99,['Berserk Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']",RPG,96,94,41583
The Test,2020-02-24,1.99,['Randumb Studios'],"['Single-player', 'Full controller support', 'Family Sharing']",RPG,96,97,19287
Nuclear Throne,2015-12-05,11.99,['Vlambeer'],"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",RPG,96,88,13413
The Witcher 3: Wild Hunt,2015-05-18,39.99,['CD PROJEKT RED'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,96,95,751939
DR LIVESEY ROM AND DEATH EDITION,2023-02-13,0.49,['Agafonoff'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards', 'Family Sharing']",RPG,95,87,11902
Don't Starve Together,2016-04-21,14.99,['Klei Entertainment'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,95,81,335405
Wildermyth,2021-06-15,24.99,['Worldwalker Games LLC'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']",RPG,95,92,15555
ENDER MAGNOLIA: Bloom in the Mist,2025-01-22,24.99,"['Adglobe', 'Live Wire']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,95,96,10416
LISA: The Painful,2014-12-15,19.99,['Dingaling Productions'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",RPG,95,94,12655
Everhood,2021-03-04,9.99,"['Chris Nordgren', 'Jordi Roca']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,95,94,10709
Fallout: A Post Nuclear Role Playing Game,2015-11-01,9.99,['Interplay Inc.'],"['Single-player', 'Steam Cloud', 'Family Sharing']",RPG,95,98,14080
Kenshi,2018-12-06,29.99,['Lo-Fi Games'],"['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor', 'Family Sharing']",RPG,95,96,79639
Yakuza 0,2018-08-01,19.99,['Ryu Ga Gotoku Studio'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,95,96,57517
S.T.A.L.K.E.R.: Call of Pripyat,2010-02-11,19.99,['GSC Game World'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Steam Cloud', 'Family Sharing']",RPG,95,93,24029
Impostor Factory,2021-09-30,9.99,['Freebird Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",RPG,95,94,10831
Dust: An Elysian Tail,2013-05-24,14.99,['Humble Hearts LLC'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",RPG,95,92,13764
Halls of Torment,2024-09-24,6.66,['Chasing Carrots'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,95,91,27396
Bastion,2011-08-16,14.99,['Supergiant Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,95,93,27469
Persona 3 Reload,2024-02-01,69.99,['ATLUS'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",RPG,95,95,26729
Noita,2020-10-15,19.99,['Nolla Games'],"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",RPG,95,92,69852
Dying Light,2025-01-27,19.99,['Techland'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",RPG,95,94,332069
